,standard_smiles,source,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
1631,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,approved,83.456,65.83152173913044,78.92610837438424,75.30508474576271,84.79141104294479,83.67105263157895,77.22627737226277,83.42622950819673,90.40163934426229,81.728,77.5631067961165,64.82352941176471,63.62637362637363,79.63440860215054,87.51724137931035,57.821917808219176,37.62068965517241,37.333333333333336,32.41025641025641,35.04761904761905,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,approved,88.97,83.48818897637796,68.28695652173913,79.70588235294117,74.5575221238938,56.77142857142857,74.98019801980197,78.7032967032967,60.03488372093023,74.29761904761905,74.13333333333334,62.357142857142854,73.26865671641791,67.08474576271186,66.05555555555556,71.54,54.7906976744186,52.07692307692308,74.375,99.19047619047619,34.833333333333336,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,approved,110.09302325581395,113.41964285714286,117.26530612244898,142.33116883116884,112.37579617834395,116.59139784946237,111.17682926829268,100.75438596491227,81.12,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,approved,70.88793103448276,81.41269841269842,80.7589928057554,79.76666666666667,87.45569620253164,82.9715909090909,105.9483870967742,76.5702479338843,145.69565217391303,95.58333333333333,117.91891891891892,117.96296296296296,56.714285714285715,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,approved,34.693069306930695,39.64375,46.25,45.690677966101696,43.71568627450981,40.9485294117647,34.79381443298969,13.357142857142858,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,approved,61.078947368421055,65.55932203389831,84.8923076923077,102.69767441860465,79.73684210526316,63.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,approved,61.86861313868613,50.06550218340611,59.538983050847456,57.68705035971223,71.91176470588235,72.2063492063492,61.129629629629626,55.369942196531795,45.131736526946106,48.38775510204081,54.06060606060606,64.70370370370371,79.98360655737704,79.37777777777778,69.06896551724138,62.45454545454545,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,approved,123.98876404494382,104.34166666666667,135.42384105960264,123.45238095238095,104.24444444444444,116.5774647887324,110.6283185840708,101.53846153846153,101.92771084337349,91.64912280701755,111.97727272727273,61.53846153846154,174.875,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,approved,92.74157303370787,70.032,87.34482758620689,69.22448979591837,68.32394366197182,76.0327868852459,70.1875,80.70786516853933,103.1029411764706,100.0958904109589,90.10606060606061,75.25,76.4,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,approved,77.58730158730158,86.66304347826087,101.74782608695652,103.73504273504274,102.83495145631068,88.38805970149254,75.72413793103448,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,approved,124.54368932038835,107.98666666666666,116.97849462365592,121.1311475409836,127.41975308641975,121.70108695652173,113.65079365079364,95.5421686746988,103.5137614678899,123.12676056338029,153.25862068965517,123.76666666666667,138.88235294117646,81.8,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,approved,160.88888888888889,121.9875,141.44230769230768,146.0,146.11340206185568,99.58730158730158,75.91666666666667,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,C[N+](C)(C)CCO,approved,46.5945945945946,89.52083333333333,25.318181818181817,32.7,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,approved,55.05327868852459,64.40056022408963,66.79368421052632,78.48654244306418,73.65348399246705,60.645973154362416,68.9079754601227,65.69971671388102,70.32665639445301,69.49853372434018,63.77618364418938,58.72949389179756,45.05080831408776,39.187290969899664,29.772151898734176,34.069182389937104,28.87719298245614,24.97222222222222,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,O=C[C@H](O)[C@@H](O)[C@H](O)CO,approved,68.12903225806451,70.75555555555556,85.77272727272727,92.0,121.125,110.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],approved,102.29629629629629,124.57971014492753,77.95121951219512,125.27272727272727,155.0,96.15384615384616,197.16666666666666,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,approved,75.75714285714285,69.34831460674157,90.14545454545454,80.54629629629629,69.86440677966101,43.30088495575221,46.229885057471265,71.86440677966101,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,approved,105.50980392156863,85.76829268292683,97.51,91.82022471910112,115.71604938271605,117.66477272727273,108.74698795180723,95.5068493150685,84.00990099009901,81.27272727272727,82.15384615384616,66.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,NCc1ccc(S(N)(=O)=O)cc1,approved,158.33333333333334,105.66666666666667,136.0943396226415,103.67441860465117,93.18181818181819,124.46153846153847,89.66666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,CC(C)NCC(O)COc1cccc2ccccc12,approved,101.30985915492958,65.95,87.65789473684211,73.18279569892474,79.4888888888889,70.5421686746988,93.91935483870968,99.2542372881356,89.89285714285714,85.49056603773585,52.54545454545455,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,approved,126.73529411764706,77.53191489361703,117.96363636363637,93.81512605042016,84.55714285714286,75.81102362204724,83.51219512195122,86.95652173913044,83.0909090909091,83.33333333333333,109.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,approved,89.63440860215054,91.19672131147541,110.8731343283582,97.2463768115942,107.67213114754098,98.6842105263158,91.66412213740458,83.88636363636364,74.42148760330579,88.82926829268293,92.85185185185185,78.6078431372549,70.3030303030303,36.88235294117647,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,approved,50.256410256410255,48.88,52.66451612903226,58.27430555555556,54.302083333333336,53.83653846153846,52.98866855524079,56.69908814589666,60.46071428571429,55.616279069767444,57.441767068273094,55.200892857142854,51.855345911949684,50.18518518518518,50.22222222222222,25.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,approved,82.74782608695652,74.15107913669065,98.20125786163523,100.20394736842105,82.32167832167832,79.79333333333334,77.63194444444444,92.39310344827587,86.0875,75.41176470588235,86.58278145695364,77.35064935064935,118.3157894736842,100.38983050847457,76.44,90.93333333333334,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,approved,116.5603448275862,78.11976047904191,102.06060606060606,86.42514970059881,100.72327044025157,111.3525641025641,107.45238095238095,94.35802469135803,94.312,89.84158415841584,91.95145631067962,97.28971962616822,108.24761904761905,94.67543859649123,75.5377358490566,62.3768115942029,65.6470588235294,30.571428571428573,25.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,approved,120.45192307692308,103.34868421052632,116.30588235294118,112.93478260869566,136.4090909090909,117.58646616541354,115.00862068965517,118.93203883495146,112.82692307692308,105.90384615384616,119.98876404494382,85.86206896551724,97.41176470588235,109.0,53.38461538461539,61.611111111111114,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,approved,56.02255639097744,67.32589285714286,67.65443425076452,65.9403409090909,81.0721649484536,75.19282511210763,68.08648648648649,70.04081632653062,68.66037735849056,72.07594936708861,137.2608695652174,173.56521739130434,105.375,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,approved,123.12264150943396,107.09740259740259,135.7431693989071,126.9079754601227,113.4969696969697,102.70860927152317,116.13492063492063,135.09821428571428,144.37894736842105,119.79816513761467,99.54205607476635,107.60810810810811,153.88095238095238,134.8409090909091,103.44680851063829,118.75,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,approved,87.23863636363636,80.2892561983471,74.61159420289854,75.30817610062893,63.93448275862069,93.23394495412845,60.14532871972318,77.07462686567165,80.37297297297297,93.01578947368421,59.407407407407405,77.43956043956044,76.1948051948052,84.55102040816327,89.74050632911393,55.42727272727273,68.75757575757575,84.888,84.51538461538462,53.12568306010929,50.58878504672897,68.19827586206897,73.14465408805032,21.323404255319147,42.794117647058826,58.78787878787879,81.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,approved,128.85106382978722,116.26153846153846,123.87837837837837,108.22222222222223,122.58181818181818,133.13953488372093,115.38709677419355,101.73684210526316,93.83333333333333,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,approved,98.1726618705036,74.55121951219512,84.4679245283019,78.36888888888889,81.70434782608696,96.04504504504504,100.04954954954955,79.95187165775401,71.0632911392405,78.07801418439716,84.24590163934427,67.70138888888889,79.39370078740157,96.3695652173913,90.76666666666667,84.20689655172414,112.26315789473684,74.81632653061224,66.6923076923077,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,approved,72.95488721804512,59.486363636363635,65.48657718120805,54.78546712802768,67.20717131474103,65.35,78.51875,85.2483660130719,93.4963503649635,86.672,74.89583333333333,84.03947368421052,105.67241379310344,89.27272727272727,109.25,147.22222222222223,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,approved,109.15151515151516,107.76335877862596,116.66091954022988,110.35227272727273,118.32795698924731,126.05027932960894,104.79473684210527,85.51515151515152,114.03960396039604,73.6470588235294,48.75,38.0,81.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,approved,54.01709401709402,61.81,62.72909698996656,57.05740181268882,59.56,64.74054054054054,81.67692307692307,83.42222222222222,137.98,66.56,181.625,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,approved,78.14583333333333,72.13125,97.56944444444444,78.0701754385965,80.00518134715026,65.4959349593496,99.06593406593407,87.28571428571429,168.54054054054055,150.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,approved,40.58527131782946,51.5013698630137,51.76424361493124,53.20490367775832,50.639876352395675,50.031157270029674,51.830882352941174,49.33821733821734,44.988679245283016,47.8127600554785,46.37903225806452,48.013372956909365,44.95511669658887,35.71153846153846,28.50826446280992,36.13709677419355,34.1025641025641,29.416666666666668,30.24561403508772,19.483870967741936,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,approved,102.75862068965517,132.3116883116883,79.48936170212765,128.33333333333334,131.3,105.94444444444444,185.51724137931035,123.0,193.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,approved,77.42105263157895,72.26274509803922,80.12140575079871,98.69444444444444,94.76724137931035,74.635687732342,66.86852589641434,77.31944444444444,85.01941747572816,87.46511627906976,78.3433734939759,91.2265625,137.85333333333332,145.43055555555554,128.9855072463768,92.54385964912281,66.61764705882354,9.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,approved,121.64583333333333,99.92857142857143,121.58064516129032,102.63513513513513,116.16071428571429,115.34693877551021,110.03448275862068,96.84615384615384,50.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,approved,72.64583333333333,72.03086419753086,80.6344537815126,64.45934959349593,82.90526315789474,94.5677966101695,93.53488372093024,124.54545454545455,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,approved,47.792682926829265,55.276029055690074,55.63496932515337,61.21449275362319,54.7293934681182,59.18512396694215,55.890822784810126,57.05614035087719,58.92748091603053,64.51434426229508,67.48491879350348,65.92797783933518,71.99656357388317,66.33935018050542,67.93258426966293,76.30645161290323,78.31632653061224,73.58666666666667,95.83636363636364,108.2,98.10526315789474,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,approved,101.11494252873563,92.44615384615385,89.54069767441861,80.54285714285714,98.85882352941177,116.72784810126582,109.75187969924812,104.29213483146067,95.7948717948718,116.52941176470588,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,approved,138.46969696969697,147.2808988764045,151.57894736842104,162.51041666666666,163.40243902439025,149.26315789473685,126.40845070422536,133.02941176470588,139.3921568627451,127.61363636363636,128.6206896551724,122.72727272727273,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,approved,143.31460674157304,141.99159663865547,152.95488721804512,147.96478873239437,154.984375,139.216,126.64341085271317,146.34166666666667,133.9255319148936,130.83783783783784,146.28571428571428,156.90196078431373,123.74418604651163,153.0487804878049,112.17948717948718,91.74193548387096,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,approved,80.5,51.111111111111114,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,approved,131.0108695652174,88.13986013986013,117.7065868263473,104.66666666666667,113.0576923076923,107.98013245033113,106.00689655172414,110.44,110.23469387755102,108.96470588235294,98.93846153846154,99.63888888888889,101.84615384615384,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,approved,46.95522388059702,51.166666666666664,55.170731707317074,52.04385964912281,49.32954545454545,42.95652173913044,43.26086956521739,48.833333333333336,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,Nc1ccncc1N,approved,162.63636363636363,102.67857142857143,129.0,69.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,approved,92.95744680851064,67.5072463768116,84.19642857142857,65.53939393939395,72.29411764705883,81.75,88.26277372262774,89.4776119402985,81.38738738738739,68.13513513513513,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,approved,61.473118279569896,66.69172932330827,72.6604938271605,91.80451127819549,94.77685950413223,86.57291666666667,96.43037974683544,58.9,80.0813953488372,78.67123287671232,50.55952380952381,64.42105263157895,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,approved,137.2258064516129,115.37121212121212,132.23456790123456,135.6510067114094,117.93571428571428,115.16,127.5042735042735,116.48181818181818,122.53125,115.03191489361703,108.02739726027397,156.43283582089552,117.45762711864407,134.66666666666666,138.50980392156862,116.29729729729729,177.9090909090909,100.27272727272727,178.33333333333334,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,approved,85.97590361445783,56.51376146788991,79.57851239669421,64.0,85.61616161616162,94.83529411764705,84.5945945945946,94.34782608695652,94.51428571428572,71.91304347826087,66.41666666666667,59.06666666666667,41.12820512820513,20.166666666666668,30.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,CCOc1ccc(Nc2ccc(/C(=C3/C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1,approved,133.49740932642487,97.14015151515152,120.79420289855072,104.82402234636872,103.53164556962025,95.0,97.51302083333333,115.4198717948718,107.61864406779661,91.24570024570025,96.88409703504043,107.15652173913044,111.98192771084338,98.20180722891567,88.84848484848484,90.71691176470588,106.34821428571429,100.81188118811882,87.25925925925925,92.66666666666667,89.0,93.25,70.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,approved,96.80314960629921,92.38505747126437,119.11872146118722,98.51528384279476,89.32478632478633,88.60085836909872,96.57399103139014,104.97584541062803,99.61578947368422,83.65921787709497,88.05960264900662,92.46218487394958,83.98913043478261,73.74242424242425,62.14545454545455,53.56410256410256,53.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,approved,72.31060606060606,65.88073394495413,69.80685358255452,74.60655737704919,78.30747126436782,85.11026615969581,92.94805194805195,90.90217391304348,122.14545454545454,104.93243243243244,131.9591836734694,78.8125,154.46666666666667,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,approved,54.32876712328767,50.8304347826087,55.73202614379085,50.48322147651007,46.53409090909091,54.00896860986547,45.11857707509881,50.011538461538464,41.21900826446281,53.682432432432435,44.5045045045045,50.4320987654321,52.07936507936508,51.515151515151516,38.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,approved,106.07228915662651,83.80672268907563,94.5448717948718,92.25,92.10666666666667,99.61764705882354,123.07207207207207,107.76288659793815,118.41666666666667,160.4,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,approved,78.94318181818181,68.6470588235294,55.7,67.29126213592232,78.33695652173913,62.566265060240966,64.8125,74.01333333333334,65.59701492537313,61.15873015873016,66.9322033898305,53.71153846153846,46.895833333333336,53.34090909090909,59.361111111111114,69.37037037037037,89.38888888888889,154.33333333333334,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,approved,61.12,62.0,68.03112840466926,65.69721115537848,72.35930735930737,78.34806629834254,56.84444444444444,38.5130890052356,63.31111111111111,45.58095238095238,45.666666666666664,47.75,36.77777777777778,72.57142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,approved,54.504273504273506,55.60989010989011,58.75,59.385416666666664,61.77142857142857,59.43312101910828,57.925170068027214,60.196969696969695,61.5,84.2,62.22857142857143,54.410714285714285,60.630434782608695,55.810810810810814,69.37037037037037,89.38888888888889,154.33333333333334,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,FC(F)CC(F)(F)F,approved,64.66666666666667,82.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,NC(=O)NC(=O)Cc1ccccc1,approved,154.77777777777777,135.3125,112.66666666666667,148.45945945945945,129.6551724137931,164.1818181818182,139.55555555555554,106.2,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,approved,105.43010752688173,104.77777777777777,119.66887417218543,121.45098039215686,101.171974522293,106.00584795321637,112.19685039370079,89.33944954128441,84.6470588235294,106.28915662650603,90.8,69.96491228070175,40.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,COc1ccc(O)cc1,approved,133.76923076923077,81.3225806451613,119.31428571428572,67.52173913043478,65.0,68.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
