,standard_smiles,source
7091,O=NC(=O)CNS(=O)(=O)c1ccc(-c2ccccc2)cc1,experimental
7092,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,experimental
7093,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,experimental
7094,N[C@H](Cc1ccc(I)cc1)C(=O)O,experimental
7095,CC(=O)OC[C@@H]1CS[C@@H]2[C@H](/N=C(\[O-])CCCC[C@H](NC(=O)CN)C(=O)O)C(=O)N2[C@@H]1C(=O)O,experimental
7096,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O,experimental
7097,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,experimental
7098,CCC1=C(C)C(=O)N/C1=C\C1=N/C(=C\c2[nH]c(/C=C3\NC(=O)C(C)=C3CC)c(CCC(=O)O)c2C)C(C)=C1CCC(=O)O,experimental
7099,N#CCNC(=O)[C@H](CS(=O)(=O)Cc1ccccc1OC(F)F)OC(=O)N1CCOCC1,experimental
7100,Cc1cc([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(F)cc1F,experimental
7101,CCCOC(C)=O,experimental
7102,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,experimental
7103,CC(C)(C)OC(=O)NCCCCCC[C@H](C(=O)O)c1c[nH]c2ccccc12,experimental
7104,c1cn(CCCCCCn2ccnc2)cn1,experimental
7105,ClCl,experimental
7106,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,experimental
7107,CCOC(=O)c1c(C)nn(-c2ccc(OC)cc2)c1C,experimental
7108,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,experimental
7109,O/N=C1\CCc2cc(-c3cn(C4CCNCC4)nc3-c3ccncc3)ccc21,experimental
7110,OCC(CO)(CO)CO,experimental
7111,C[C@@]1(C(=O)O)OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O1,experimental
7112,C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)O)c4n1[Fe]31n3c(c(C)c(C=C)c3=C2)=CC2=[N+]1C(=C4c1ccccc1)C(CCC(=O)O)=C2C,experimental
7113,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,experimental
7114,Cc1ccc(S(=O)(=O)NCCCOC(=O)Nc2ccncc2)cc1,experimental
7115,COc1cccc(-c2ccc(NC(=O)c3ccsc3C(=O)O)c(F)c2)c1,experimental
7116,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,experimental
7117,C[C@](O)(COc1c(F)c(F)c(F)c(F)c1F)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,experimental
7118,CC[C@H](COc1ccccc1)O[P@@](C)(=O)Cl,experimental
7119,N[C@@H](CCSC(F)(F)F)C(=O)O,experimental
7120,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,experimental
7121,N=C(N)NCCC[C@H](N)C(=O)c1nc2ccccc2s1,experimental
7122,N#Cc1ccc2c(-c3cc4cc(CN5CCC(CN)CC5)ccc4[nH]3)n[nH]c2c1,experimental
7123,NC(=O)[C@@H](N)CCCC[NH3+],experimental
7124,N[C@@H](CCCC=O)C(=O)O,experimental
7125,N[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,experimental
7126,CC(=[OH+])N(O)CCC[C@@H]1NC(=O)CNC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CCCN(O)C(C)=[OH+])NC(=O)[C@H](CCCN(O)C(C)=[OH+])NC1=O.[Fe],experimental
7127,Cc1cn([C@H]2C=C[C@@H](CO[P@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,experimental
7128,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,experimental
7129,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,experimental
7130,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,experimental
7131,O=C(O)CCCCCn1c(C(=O)O)cc2cc(OCc3c(Cl)cccc3Cl)ccc21,experimental
7132,N[C@@H](COS(=O)(=O)O)C(=O)O,experimental
7133,N[C@H]1[C@@H]2CC[C@H]1c1cccc(C(F)(F)F)c12,experimental
7134,CC(C)[C@H](NC(=O)c1ccc(CCc2c[nH]c3nc(N)[nH]c(=O)c23)cc1)C(=O)O,experimental
7135,CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,experimental
7136,CC(CCC([O-])=NCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C.[Pt+2],experimental
7137,O[C@@H]1[C@H](O)[C@H](O)CO[C@H]1O,experimental
7138,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,experimental
7139,O=c1nc[nH]c2c([C@@H]3O[C@H](CO)[C@H]4O[C@@H](CP(=O)(O)O)O[C@H]43)c[nH]c12,experimental
7140,CC#C[C@H]1CC[C@@H](CN)N1C(=O)[C@@H](N)C1CCCC1,experimental
7141,C[C@]12C=CC(=O)C=C1[C@@H](Cl)C[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,experimental
7142,NCCS[As](SCCN)c1ccc(Nc2nc(N)nc(N)n2)cc1,experimental
7143,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2C#N)n(C)c1=O,experimental
7144,Nc1ccc(S(N)(=O)=O)cc1[Hg],experimental
7145,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(C(F)(F)F)c1)C(=O)c1ccc(Cl)cc1Cl,experimental
7146,NNC(=O)c1[nH]c2ccc(S(N)(=O)=O)cc2c1-c1ccccc1,experimental
7147,O=CN(O)CCOc1cccc(C(=O)c2ccccc2)c1,experimental
7148,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1,experimental
7149,Cc1ccc([C@@H]2C[C@]3(ON2)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1,experimental
7150,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,experimental
7151,CCOC(=O)c1c(C)nn(-c2ccc(N)cc2)c1C,experimental
7152,CC1=C(CCC(=O)O)C2=[N+]3C1=Cc1c(C)c(C(C)S)c4n1[Fe-2]31n3c(c(C)c(CCC(=O)O)c3=C2)=CC2=[N+]1C(=C4)C(C)=C2C(C)S,experimental
7153,OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,experimental
7154,CCCCCCCCCCCCCC(=O)OC(C)C,experimental
7155,CNCC(=O)c1nnc(C(C)(C)C)o1,experimental
7156,O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12,experimental
7157,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)(O)O)c(=O)n1,experimental
7158,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,experimental
7159,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CC(=O)N(Cc1cccnc1)C2=O,experimental
7160,C[N+](C)(C)CCOP(=O)(O)O,experimental
7161,O=C([O-])[O-].[Bi+3].[Bi+3],experimental
7162,O=C(NCc1ccc(-c2ccccc2)cc1)[C@@H]1O[C@H]2CN(C(=O)NO)C[C@@H]1O2,experimental
7163,C=CCNc1ccccc1,experimental
7164,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)CP(=O)(O)O)[C@@H](O)[C@H]1O,experimental
7165,CC(C)O[PH](=O)OC(C)C,experimental
7166,CC[n+]1c(C)c(C(=O)OC(C)C)c(-c2ccccc2Cl)c(C(=O)O)c1C(=O)O,experimental
7167,Nc1ncnc2cc[nH]c12,experimental
7168,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,experimental
7169,CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O,experimental
7170,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H](O)[C@@H](N)[C@@H](C)O)c21,experimental
7171,CC(C)(O)C#N,experimental
7172,NC[C@@H]1CCCN1,experimental
7173,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,experimental
7174,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,experimental
7175,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,experimental
7176,Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21,experimental
7177,C=C[C@@H]([NH3+])C(=O)[O-],experimental
7178,NCCCCCCNCCCCCCN,experimental
7179,[Cu+2],experimental
7180,O=C(Nc1nccs1)c1cccc(CN2C(=O)N(CC3CC3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,experimental
7181,O=C(O)c1ccc([Hg])cc1,experimental
7182,CCCCCC[C@H](O)C(=O)O,experimental
7183,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,experimental
7184,COc1ccc2ccccc2c1/C=N/NC(=O)c1ccc(O)c(O)c1,experimental
7185,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,experimental
7186,NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,experimental
7187,O=C(O)[C@]1(O)C=Cc2ccccc2O1,experimental
7188,CN(CCCCC(=O)O)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,experimental
7189,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2F)c([N+](=O)[O-])c1,experimental
7190,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,experimental
7191,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,experimental
7192,CC(=O)[O-],experimental
7193,COC(=O)N[C@]1(C(N)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,experimental
7194,C[Si](C)(C)C(CC(=O)O)C(=O)O,experimental
7195,CC(C)C[C@H](C[C@H](O)[C@@H](N)CC1CCCCC1)C(=O)O,experimental
7196,O=C(N[C@@H]1Cc2ccccc2[C@H]1O)c1cc2cc(Cl)sc2[nH]1,experimental
7197,C[C@@H](NC(=O)CCCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1)C(=O)O,experimental
7198,O=C(O)/C=C\C(=O)O,experimental
7199,O=C(Nc1ccccc1)[C@H]1CC(=O)N(C2CCCCC2)C1,experimental
7200,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3[C@]45CCN4CC=C[C@@](CC)(C[C@@]36OC(=O)N(CCCl)C6=O)[C@H]45)C2)C1,experimental
7201,C[N+](C)(C)CCCC[C@H](N)C(=O)O,experimental
7202,CC(=O)Nc1c(O)cc(C(=O)O)cc1[N+](=O)[O-],experimental
7203,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,experimental
7204,O=c1oc2cc(O)ccc2s1,experimental
7205,CCCCCCCCCCCCCCCCC(O)C(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,experimental
7206,O=C(O)[C@H](Cc1ccccc1)CC(O)(O)C[N+](=O)[O-],experimental
7207,O=C1CCc2cccc3c2N1CC3,experimental
7208,N[C@@H](Cc1cn(OO)c2ccccc12)C(=O)O,experimental
7209,O=C(O)CN(CCN(CC(=O)O)CC(=O)NCCS)CCN(CC(=O)O)CC(=O)NCCS,experimental
7210,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O,experimental
7211,N[C@@H](CC(=O)O)C(=O)[O-].N[C@@H](CC(=O)O)C(=O)[O-],experimental
7212,CC(C)c1ccc(COc2ccc(CC(=O)NCCN)cc2Cl)cc1,experimental
7213,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,experimental
7214,Cc1c(CNc2cccc3ncccc23)cnc2nc(N)nc(N)c12,experimental
7215,CC(C)[C@H](NS(=O)(=O)CCc1ccccc1)[P@@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,experimental
7216,CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC,experimental
7217,CC(C)CC(=O)O,experimental
7218,CC(C)C[C@H](NC(=S)Nc1ccccc1)C(=O)N[C@@H]1CO[C@H](O)C1,experimental
7219,CC1(C)CC(N2C(=O)CCC2=O)CC(C)(C)N1O,experimental
7220,CCOCCOCCOCC,experimental
7221,Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,experimental
7222,O=C[C@H](CC(=O)O)NC(=O)[C@@H](CCCCNC(=O)c1ccc2cccc(O)c2n1)c1cccs1,experimental
7223,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,experimental
7224,CCC(=O)c1ccc(F)c([C@@H]2C[C@@H]2NC(=O)Nc2ccc(Br)cn2)c1O,experimental
7225,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],experimental
7226,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg]O)c([O-])c(Br)cc12,experimental
7227,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,experimental
7228,CC(C)(C)OC(=O)NCc1c[nH]c2nc(N)[nH]c(=O)c12,experimental
7229,N#C[C@H]1CC=C2CC1Oc1ccc3cccc(c3c1)N1CC[C@H](NCCc3cncn3C2)C1=O,experimental
7230,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,experimental
7231,Brc1cccc(-c2cc(NCc3ccncc3)[n+]3[nH]ccc3n2)c1,experimental
7232,NC(=O)[C@H]1C=[N+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1=O,experimental
7233,O=C(O)c1cscn1,experimental
7234,CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,experimental
7235,COc1ccc(-c2c(S(C)(=O)=O)ccc(C(=O)c3cnn(C(C)(C)C)c3O)c2C)cc1,experimental
7236,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,experimental
7237,O=c1oc(Cl)c(Cl)c2ccccc12,experimental
7238,O=C[C@H](O)CO,experimental
7239,O=C(O)c1c(-c2ccccc2)oc(-c2ccccc2)c1C(=O)O,experimental
7240,COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,experimental
7241,Cc1ncc(COP(=O)(O)O)c(CNCC(=O)O)c1O,experimental
7242,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,experimental
7243,CCOc1cc(C[C@H]2SC(=S)N(CC(=O)O)C2=O)c(Br)c(Br)c1O,experimental
7244,N[C@H](Cc1ccc(O)cc1)C(=O)O,experimental
7245,O=S(=O)([O-])[S-].O=S(=O)([O-])[S-].[Au+],experimental
7246,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,experimental
7247,COc1ccc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c1,experimental
7248,CSc1nc(O)c(Cc2cccs2)[nH]1,experimental
7249,CCN1C(=O)C=CC1=O,experimental
7250,Cn1cc([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,experimental
7251,C=C1C=NC(C)=NC1=N,experimental
7252,Cc1ncc(CN)c(N)n1,experimental
7253,N[C@H](C=CS(=O)(=O)c1ccccc1)CCc1ccccc1,experimental
7254,N=C(N)c1ccc(O[C@H]2CO[C@H]3[C@@H]2OC[C@H]3Oc2ccc(C(=N)N)cc2)cc1,experimental
7255,NC(=O)CC(=O)O,experimental
7256,Cc1ccnc(CNC(=O)Cn2c(C)c[nH+]c(NCC(F)(F)c3cccc[nH+]3)c2=O)c1F,experimental
7257,N[C@@H](Cc1cccc2ccccc12)C(=O)O,experimental
7258,Nc1nc2c(c(=O)[nH]1)N(CO)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C=N2,experimental
7259,N[C@@H](CNC(=O)c1ccccc1)C(=O)O,experimental
7260,O=C(O)c1ccc(/N=C/c2ccccc2[O-])c(/N=C/c2ccccc2[O-])c1.[Fe+4],experimental
7261,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,experimental
7262,O=C(OC[C@@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,experimental
7263,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](Oc2ccc3c(C)cc(=O)oc3c2)(C(=O)O)C[C@@H]1O,experimental
7264,CC(C)(C)c1onc(OCP(=O)(O)O)c1C[C@H](N)C(=O)O,experimental
7265,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,experimental
7266,NC[C@H](O)CNc1ccc([N+](=O)[O-])c2cccnc12,experimental
7267,NC(=O)[C@@H](N)Cc1cccc2ccccc12,experimental
7268,[NH3+]CCCCO,experimental
7269,C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)N2CCOCC2)C1,experimental
7270,O=[N+]([O-])c1ccc([C@H]2CO2)cc1,experimental
7271,O=C1N2C=C(c3ccc(O)cc3)N[C@@H](CC3CCCC3)C2=N[C@@]1(Cc1ccc(O)cc1)OO,experimental
7272,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccc([N+](=O)[O-])c3cccc1c23,experimental
7273,COC(=O)[C@@H](CC(C)C)N(O)C(C)=O,experimental
7274,C=C[C@@H](NC(=O)[C@H](CS)NC(=O)CCC[C@H](N)C(=O)O)C(=O)O,experimental
7275,CC(=O)OCC(F)(F)F,experimental
7276,N[C@@H](CCC(=O)N[C@@H](CS[C@@H](O)N(O)c1ccc(I)cc1)C(=O)NCC(=O)O)C(=O)O,experimental
7277,C[C@@H]1c2nc(C(F)(F)F)nn2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,experimental
7278,Cc1cnc2c(NCc3ccncc3)nccn12,experimental
7279,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[N+](C)(C)CC[C@@]341,experimental
7280,O=P(O)(O)[C@@H](CCCc1cccc(Oc2ccccc2)c1)S(=O)(=O)O,experimental
7281,[C-]#[N+]C,experimental
7282,COc1ccc(C(=O)N2CCCc3cc(C4=NNC(=O)S[C@@H]4C)ccc32)cc1OC,experimental
7283,CC(C)(C)c1onc([O-])c1C[C@H](N)C(=O)O,experimental
7284,CC(=O)CC(=O)[O-].CC(=O)CC(=O)[O-].CC(=O)CC(=O)[O-].[Al+3],experimental
7285,Nc1ccc(O)cc1,experimental
7286,CCO[P@@](=O)(O)N(CC)CC,experimental
7287,COc1cccc(-c2cccc(CCc3cccc(N)n3)c2)c1,experimental
7288,CC(=O)NC1CCSC1=O,experimental
7289,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,experimental
7290,O=C1NC(=S)NC(=O)C1Cc1ccc(-c2ccccc2C(F)(F)F)o1,experimental
7291,CC(C)[C@H](NC(=O)NC1CCCC1)C(=O)N1CC[C@H](NC(=O)C2CC2)[C@H]1C1(C=O)CCC1,experimental
7292,CC[C@@](C)(N)C(=O)O,experimental
7293,O=P(O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,experimental
7294,O=C1CCCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,experimental
7295,Cn1ccnc1Sc1cc(C(=O)Nc2nccs2)c(N)cc1F,experimental
7296,C[C@@H]1C[C@@H](OC(=O)c2cccnc2)CC(C)(C)C1,experimental
7297,O=[S@](O)c1ccccc1,experimental
7298,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@@H]1O,experimental
7299,COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,experimental
7300,O=C(Nc1ccc2[nH]ccc2c1)c1cc(F)cc(N2CCOCC2)c1,experimental
7301,O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC(O)COc2cccc3ncccc23)CC1,experimental
7302,CC[C@H](C)[C@@H](NCc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,experimental
7303,O=P(O)(O)OC[C@H]1O[C@H](n2cnc3ncncc32)[C@H](O)[C@@H]1O,experimental
7304,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,experimental
7305,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,experimental
7306,O=C(O)C1=C[C@H](O)[C@H](O)[C@H](O)O1,experimental
7307,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,experimental
7308,C#CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)nc(F)nc21,experimental
7309,O=C(O)CCC(=O)OC1N=C(c2ccccc2Cl)c2cc(Br)ccc2NC1=O,experimental
7310,O=C(Cc1cccs1)NCB(O)O,experimental
7311,CC(=O)Nc1ccc(COc2ccc(-c3cc(C4CCN(C(=O)CNC(=O)[C@@H](CC(C)C)N=C(N)N)CC4)n(C)n3)c(Cl)c2Cl)cc1,experimental
7312,[NH3+]Cc1ccc(CNCCC(=O)O)cc1,experimental
7313,Cc1ccc(-c2cccc(C(=O)N3CCCC(C)(C)C3)n2)cc1F,experimental
7314,C[C@H](O)[C@H](O)C1=Nc2c([nH]c(N)nc2=O)NC1,experimental
7315,NC1=NCC(c2ccccc2)O1,experimental
7316,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,experimental
7317,NCc1cccc(C2CCN(C(=O)c3cncc(CCc4ccccc4)c3)CC2)c1,experimental
7318,CC(C)C[C@@H](C(=O)O)C(=O)NO,experimental
7319,CN(C)c1cccc2cc(S(=O)(=O)O)ccc12,experimental
7320,Cc1nc(-c2ccnc(N)n2)cn1Cc1c(Cl)cccc1Cl,experimental
7321,CCOc1ccnc(CCNC(=S)Nc2ccc(C)cn2)c1F,experimental
7322,C[Te]CC(=O)[O-],experimental
7323,Cc1[nH+]cc(COP(=O)(O)O)c(CN[C@@H](CCC(=O)O)C(=O)O)c1O,experimental
7324,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,experimental
7325,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,experimental
7326,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,experimental
7327,CCC(C)C(C)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,experimental
7328,Brc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,experimental
7329,NC(=[NH2+])c1ccc2[nH]c(-c3cc(OC(F)(F)F)ccc3[O-])nc2c1,experimental
7330,O=c1cc(-c2ccccc2)oc2ccccc12,experimental
7331,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCc4nn[nH]n4)C(=O)O)cc3)c[nH]c2[nH]1,experimental
7332,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2)cc1,experimental
7333,CNC1Cc2ccccc2C(c2ccccc2)C1,experimental
7334,Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,experimental
7335,CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,experimental
7336,CC(C)(N)C(=O)O,experimental
7337,Cc1ccccc1-c1cc2ccc(C(=N)N)cc2[nH]1,experimental
7338,O=P(O)(O)OC[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,experimental
7339,CC(=O)Nc1ccc(N2C(=O)[C@@H]3[C@H]4CC[C@](NC(=O)OCC(=O)O)(CC4)[C@@H]3C2=O)cc1,experimental
7340,NS(=O)(=O)c1c(F)cccc1F,experimental
7341,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C[C@H]1O,experimental
7342,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,experimental
7343,[Ag+],experimental
7344,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,experimental
7345,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@H](c3cccnc3)CC2)cc1)C(F)(F)F,experimental
7346,NC(N)=N/C(N)=N/c1cc(C(F)(F)F)ccc1Cl,experimental
7347,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@H](C(C)(C)O)C3,experimental
7348,Cc1ccc2c(c1)ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,experimental
7349,O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CCCCO,experimental
7350,NC(=O)[C@@H](N)CCC(=O)O,experimental
7351,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,experimental
7352,CCCCNc1cc(C)nc2nc(Nc3cc(Cl)ccc3C)nn12,experimental
7353,CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)C(F)(F)F,experimental
7354,Oc1ccc(C(F)(F)F)cc1,experimental
7355,Cn1c(=O)c2c(ncn2CCOC(=O)c2cccnc2)n(C)c1=O,experimental
7356,O=P([O-])([O-])OC(CCO)CCO.O=P([O-])([O-])OCC(O)CO.[Fe+2].[Fe+2],experimental
